id,lat,lon,user,uid,version,changeset,timestamp
140186,52.0604793,5.1115687,Jozzy,35112,7,11033836,2012-03-19T19:34:01Z
14312933,52.0729734,5.1112271,fsteggink,37993,4,7817394,2011-04-09T20:54:00Z
26445192,52.0721982,5.1007606,Michiel Faber,46989,3,6686478,2010-12-17T13:04:09Z
26446040,52.0684189,5.1029172,AnkEric,242798,3,17117057,2013-07-27T18:27:41Z
26810286,52.066777,5.1104056,gvb,221961,4,21178430,2014-03-18T17:40:26Z
26884457,52.0673925,5.1127058,cartinus,22347,2,910658,2009-04-23T11:46:35Z
27159919,52.0654976,5.1232584,fsteggink,37993,11,17470783,2013-08-23T14:27:50Z
27169905,52.0723395,5.1139438,cartinus,22347,2,966123,2009-04-26T02:39:41Z
27345160,52.0662561,5.1074447,AnkEric,242798,4,17117057,2013-07-27T18:27:42Z
29848356,52.0670272,5.1095542,Gertjan Idema_BAG,1882777,4,21233205,2014-03-21T20:03:24Z
34050700,52.0701376,5.1104658,Hendrikklaas,657581,4,44398017,2016-12-14T13:57:43Z
44753067,51.9928883,5.1073423,ligfietser,67141,3,10148533,2011-12-18T17:03:52Z
44758297,51.9910719,5.0980517,Hendrikklaas,657581,3,24689475,2014-08-11T21:51:35Z
44758869,51.9911268,5.0911583,cartinus,22347,4,22858498,2014-06-10T20:28:50Z
44759269,51.9912663,5.1027129,AnkEric,242798,5,27819139,2014-12-31T10:18:59Z
44759760,51.9913278,5.0596985,pjdebruin,25657,3,16184944,2013-05-18T19:38:29Z
44760252,51.9914627,5.0786804,AND_fixbot,211771,3,3449423,2009-12-25T17:19:16Z
44761099,51.9916879,5.1001477,AnkEric,242798,5,27819139,2014-12-31T10:18:59Z
44761579,51.9916465,5.0478028,Sander H_BAG,1989776,3,24596326,2014-08-07T13:30:54Z
44761706,51.9917917,5.1024186,cartinus,22347,4,22870883,2014-06-11T12:54:20Z
44762093,51.9919188,5.106136,Hendrikklaas,657581,4,24687930,2014-08-11T20:35:45Z
44762528,51.991936,5.0463875,AnkEric,242798,4,40286729,2016-06-25T18:29:00Z
44762963,51.9920255,5.080252,Vincy,28617,3,5759693,2010-09-12T13:57:47Z
44763312,51.9921441,5.1025753,Imergis,1794001,3,20613417,2014-02-17T11:32:27Z
44763408,51.99219,5.1038381,dvdhoven,294028,5,43355304,2016-11-02T15:39:02Z
44763813,51.9922528,5.1109173,textlijn,161542,3,5117071,2010-06-30T22:19:31Z
44764296,51.992375,5.110767,textlijn,161542,3,5117071,2010-06-30T22:19:31Z
44765053,51.9925201,5.1039869,dvdhoven,294028,5,43355304,2016-11-02T15:39:02Z
44765250,51.99257,5.10448,AND,12946,2,3437751,2009-12-23T21:04:32Z
44765970,51.9927325,5.1006153,Hendrikklaas,657581,5,31679562,2015-06-02T22:33:47Z
44766347,51.9926788,5.0934588,AnkEric,242798,4,17944336,2013-09-20T17:50:08Z
44766771,51.9946029,5.079633,textlijn,161542,5,3878635,2010-02-14T21:19:24Z
44766984,51.9928344,5.0952538,Hendrikklaas,657581,5,24807906,2014-08-17T13:45:37Z
44767348,51.992934,5.0984043,AnkEric,242798,6,27819139,2014-12-31T10:17:22Z
44767444,51.9930035,5.1072995,Hendrikklaas,657581,4,24687930,2014-08-11T20:35:45Z
44767685,51.993,5.08337,AND,12946,2,3437751,2009-12-23T21:04:33Z
44768111,51.9930993,5.0469038,schilpfire,2158126,3,23402539,2014-07-01T00:42:12Z
44768755,51.993049,5.1066699,Hendrikklaas,657581,4,24687930,2014-08-11T20:35:45Z
44769189,51.993429,5.1119942,Hendrikklaas,657581,5,24688708,2014-08-11T21:11:03Z
44770250,51.9934692,5.0915473,Hendrikklaas,657581,4,24653628,2014-08-10T12:28:46Z
44771004,51.9937448,5.1057421,Hendrikklaas,657581,5,24713101,2014-08-12T23:21:29Z
44771555,51.99388,5.10783,AND,12946,2,3437751,2009-12-23T21:04:21Z
44772221,51.9939983,5.0481057,schilpfire,2158126,3,23402539,2014-07-01T00:42:12Z
44772804,51.9940616,5.0959436,cartinus,22347,3,16219192,2013-05-21T05:17:52Z
44773301,51.994287,5.100292,Hendrikklaas,657581,5,31679520,2015-06-02T22:31:46Z
44774239,51.9951877,5.1122972,Hendrikklaas,657581,5,24688708,2014-08-11T21:11:03Z
44775124,51.995268,5.0986103,ruudblank_BAG,1970086,3,22007933,2014-04-28T18:36:52Z
44775516,51.9946912,5.0900411,Hendrikklaas,657581,5,24653628,2014-08-10T12:28:47Z
44775968,51.9949146,5.0871607,AnkEric,242798,4,17961640,2013-09-21T18:40:16Z
44776388,51.9943337,5.0981773,Hendrikklaas,657581,4,31705710,2015-06-04T00:11:27Z
44777231,51.99512,5.0780785,Vincy,28617,3,5759553,2010-09-12T13:43:02Z
44777742,51.995233,5.1050771,Hendrikklaas,657581,5,31619715,2015-05-31T21:21:27Z
44778178,51.9953181,5.097347,Med,88164,5,32097125,2015-06-20T13:35:56Z
44778699,51.9954122,5.064174,Hendrikklaas,657581,5,16463825,2013-06-08T00:03:15Z
44779185,51.9954362,5.1005267,cartinus,22347,3,22872704,2014-06-11T14:30:34Z
44779661,51.9956676,5.1010111,Hendrikklaas,657581,7,24711321,2014-08-12T21:05:36Z
44780227,51.9958333,5.1040575,Hendrikklaas,657581,6,31617656,2015-05-31T19:52:14Z
44781116,51.9960195,5.0998724,Hendrikklaas,657581,3,24709252,2014-08-12T19:29:34Z
44781761,51.9961678,5.0642037,AnkEric,242798,5,16966709,2013-07-15T19:42:39Z
44782631,51.9963611,5.1095142,Hendrikklaas,657581,4,24712757,2014-08-12T22:41:13Z
44783108,51.9964261,5.1041797,Hendrikklaas,657581,3,24687686,2014-08-11T20:24:05Z
44783769,51.9967399,5.0980762,Hendrikklaas,657581,5,36230197,2015-12-28T21:46:24Z
44784525,51.9967684,5.0987959,Hendrikklaas,657581,5,24678134,2014-08-11T13:23:32Z
44784958,51.9968834,5.1064949,Hendrikklaas,657581,3,24687147,2014-08-11T20:01:55Z
44785431,51.99697,5.06328,AND,12946,2,3437551,2009-12-23T20:40:59Z
44786460,51.9974846,5.1036587,ligfietser,67141,3,10148533,2011-12-18T17:03:51Z
44787156,51.9974313,5.1064063,groen_duiven,494990,4,21695150,2014-04-14T21:08:44Z
44788299,51.9976881,5.1026845,groen_duiven,494990,4,21695150,2014-04-14T21:08:45Z
44791184,51.9983604,5.0652684,Hendrikklaas,657581,3,12752425,2012-08-16T16:32:08Z
44796324,51.999375,5.060918,Hendrikklaas,657581,3,12752425,2012-08-16T16:32:08Z
44798060,51.99983,5.0676,AND,12946,2,3437551,2009-12-23T20:41:01Z
44799467,52.00015,5.07077,AND,12946,2,3437551,2009-12-23T20:41:09Z
44800676,52.0004259,5.0720343,BikePC,301557,4,11806753,2012-06-05T14:36:36Z
44802329,52.0008782,5.07313,BikePC,301557,4,11806753,2012-06-05T14:36:36Z
44807275,52.0009406,5.0757955,The Maarssen Mapper,30525,7,9562702,2011-10-15T11:55:12Z
44810206,52.0025174,5.0794704,Jan Westerhof,14498,4,13277984,2012-09-27T21:11:27Z
44811062,52.0028071,5.0727822,AnkEric,242798,5,40227950,2016-06-23T10:54:56Z
44811522,52.00286,5.09011,AND,12946,2,3437749,2009-12-23T21:08:51Z
44812143,52.00302,5.09063,AND,12946,2,3437749,2009-12-23T21:08:52Z
44812427,52.00313,5.0906,AND,12946,2,3437749,2009-12-23T21:08:52Z
44812499,52.003475,5.0738935,It's so funny,191979,6,16475696,2013-06-08T23:32:08Z
44812784,52.00326,5.08857,AND,12946,2,3437749,2009-12-23T21:08:52Z
44813010,52.0033349,5.0822979,Hendrikklaas,657581,3,16399588,2013-06-03T00:01:40Z
44813266,52.0034212,5.0794487,Martin Borsje_BAG,2005379,3,24708955,2014-08-12T19:18:57Z
44813460,52.00352,5.08219,AND,12946,2,3437749,2009-12-23T21:08:42Z
44813530,52.00359,5.08442,AND,12946,2,3437749,2009-12-23T21:09:12Z
44813795,52.0036618,5.1199953,OliverH,5504,3,11345956,2012-04-18T16:37:36Z
44814023,52.0037886,5.0964859,AnkEric,242798,4,41362751,2016-08-10T08:57:12Z
44814273,52.00385,5.0906,AND,12946,2,3437749,2009-12-23T21:08:53Z
44814515,52.0039174,5.0753953,It's so funny,191979,3,16475696,2013-06-08T23:32:08Z
44814626,52.0039685,5.0932787,AnkEric,242798,4,35831029,2015-12-08T17:57:05Z
44814837,52.0040304,5.0952966,stroet43,36790,4,6568451,2010-12-06T20:37:50Z
44815040,52.0040272,5.0752406,It's so funny,191979,3,16475696,2013-06-08T23:32:08Z
44815440,52.0042,5.08641,AND,12946,2,3437749,2009-12-23T21:09:13Z
44815692,52.0043091,5.0968741,Hendrikklaas,657581,3,20065426,2014-01-18T12:40:38Z
44816166,52.0043445,5.0941247,AnkEric,242798,4,35831029,2015-12-08T17:57:05Z
44817157,52.0045267,5.0993043,AnkEric,242798,7,41362751,2016-08-10T08:57:12Z
44818199,52.0046797,5.0943903,AnkEric,242798,3,35831029,2015-12-08T17:57:05Z
44818699,52.00481,5.08892,AND,12946,2,3437749,2009-12-23T21:08:54Z
44819154,52.004884,5.1138309,OliverH,5504,5,11345956,2012-04-18T16:37:43Z
44819812,52.004983,5.0954558,AnkEric,242798,3,41362751,2016-08-10T08:57:13Z
44820720,52.0052229,5.0927314,Hendrikklaas,657581,4,20065594,2014-01-18T12:52:23Z
44820878,52.0052238,5.0858632,Hendrikklaas,657581,5,33515485,2015-08-22T23:43:39Z
44821353,52.0053497,5.0936841,AnkEric,242798,3,35831029,2015-12-08T17:57:06Z
44821979,52.0055004,5.0829588,Vincy,28617,3,12942094,2012-09-01T12:42:58Z
44822293,52.00554,5.08315,AND,12946,2,3437749,2009-12-23T21:09:15Z
44822655,52.0056,5.08156,AND,12946,2,3437749,2009-12-23T21:08:43Z
44822897,52.0062483,5.099094,Hendrikklaas,657581,4,19455094,2013-12-14T20:59:35Z
44823452,52.0058759,5.0838931,dvdhoven,294028,5,44806332,2016-12-31T13:25:44Z
44824393,52.0059537,5.0855114,Hendrikklaas,657581,4,33515485,2015-08-22T23:43:39Z
44824550,52.0060074,5.0792514,Vincy,28617,3,8209415,2011-05-21T18:31:40Z
44825442,52.0061544,5.0441958,AnkEric,242798,4,10829419,2012-02-29T16:09:16Z
44826227,52.0062798,5.0441555,AnkEric,242798,4,10829419,2012-02-29T16:09:17Z
44826797,52.0063336,5.0437371,AnkEric,242798,5,10829419,2012-02-29T16:09:17Z
44827386,52.00645,5.10194,AND,12946,2,3437749,2009-12-23T21:09:06Z
44828046,52.0065723,5.1165179,AND_fixbot,211771,3,3450572,2009-12-25T20:47:43Z
44828570,52.0065938,5.0859091,Vincy,28617,4,4622457,2010-05-06T15:07:26Z
44829367,52.0067802,5.0851821,dvdhoven,294028,4,44806185,2016-12-31T13:18:23Z
44830005,52.0069635,5.0854801,dvdhoven,294028,4,44806185,2016-12-31T13:18:23Z
44830488,52.00708,5.06612,AND,12946,2,3437551,2009-12-23T20:35:17Z
44830911,52.00719,5.09137,AND,12946,2,3437749,2009-12-23T21:08:33Z
44831547,52.0073,5.09674,AND,12946,2,3437749,2009-12-23T21:09:08Z
44832026,52.0074,5.09592,AND,12946,2,3437749,2009-12-23T21:03:06Z
44832506,52.0075461,5.0683128,Hendrikklaas,657581,3,12752425,2012-08-16T16:32:07Z
44833035,52.0076447,5.0488603,AnkEric,242798,3,10829419,2012-02-29T16:09:18Z
44833450,52.0077702,5.0928921,gvb,221961,6,34916715,2015-10-28T00:28:03Z
44834420,52.0079587,5.0469172,AnkEric,242798,3,10829419,2012-02-29T16:09:18Z
44835084,52.0080504,5.0828858,Vincy,28617,4,5871678,2010-09-25T15:04:50Z
44835742,52.0082429,5.1170504,Hendrikklaas,657581,4,13822399,2012-11-10T18:04:20Z
44836524,52.008311,5.0866776,Hendrikklaas,657581,4,39528562,2016-05-24T09:21:02Z
44837283,52.0084706,5.117163,Hendrikklaas,657581,4,13822399,2012-11-10T18:00:50Z
44837684,52.0085438,5.0823631,Martin Borsje_BAG,2005379,4,24708913,2014-08-12T19:24:39Z
44838084,52.00865,5.08902,AND,12946,2,3437749,2009-12-23T21:08:34Z
44838921,52.008806,5.0994132,Gertjan Idema,331608,5,39760875,2016-06-02T18:22:19Z
44839096,52.00887,5.09495,AND,12946,2,3437749,2009-12-23T21:03:55Z
44839490,52.0090214,5.061158,Hendrikklaas,657581,5,30294375,2015-04-17T20:43:32Z
44839895,52.0089997,5.0990952,nilodo,126216,5,44256387,2016-12-08T11:49:36Z
44840576,52.0092,5.0933,AND,12946,2,3437749,2009-12-23T21:08:29Z
44841106,52.0093197,5.0877063,AEelderink,1331238,5,18279869,2013-10-10T11:57:09Z
44841477,52.009451,5.0865215,The Maarssen Mapper,30525,4,9562702,2011-10-15T11:37:38Z
44841880,52.0095382,5.0497705,Hendrikklaas,657581,4,31297079,2015-05-19T20:41:07Z
44842228,52.00963,5.0843,AND,12946,2,3437749,2009-12-23T21:09:20Z
44842626,52.00976,5.06369,AND,12946,2,3437551,2009-12-23T20:36:16Z
44842968,52.00984,5.06332,AND,12946,2,3437551,2009-12-23T20:36:16Z
44843374,52.0099258,5.0852069,Vincy,28617,3,6067959,2010-10-17T15:11:39Z
44843473,52.0099813,5.0810099,Vincy,28617,3,6306984,2010-11-06T22:15:13Z
44843950,52.0100693,5.0997797,brbbl,355408,3,16374569,2013-06-01T08:13:05Z
44844351,52.0101421,5.0832539,It's so funny_mechanical,2394881,4,26240481,2014-10-21T18:59:45Z
44844780,52.0102943,5.0853289,Vincy,28617,3,6067959,2010-10-17T15:11:39Z
44845176,52.0105691,5.0609351,pjdebruin,25657,3,11681840,2012-05-23T15:38:13Z
44845599,52.0104752,5.0487142,pjdebruin,25657,5,11882835,2012-06-13T09:25:23Z
44845959,52.0105769,5.0814791,The Maarssen Mapper,30525,3,9562702,2011-10-15T11:37:39Z
44846765,52.0107267,5.047048,pjdebruin,25657,6,11882835,2012-06-13T09:51:39Z
44847308,52.0107256,5.0607564,pjdebruin,25657,3,11681840,2012-05-23T15:38:12Z
44847749,52.0109346,5.1201758,cartinus,22347,3,22215995,2014-05-08T18:49:31Z
44848315,52.0110665,5.1207601,cartinus,22347,4,22215995,2014-05-08T18:49:31Z
44849088,52.0110826,5.0658503,Hendrikklaas,657581,4,30294375,2015-04-17T20:45:21Z
44849532,52.0113508,5.0663253,The Maarssen Mapper,30525,3,7651872,2011-03-23T23:55:34Z
44849991,52.0114946,5.1221767,tekenis,3179559,5,36783441,2016-01-24T20:03:38Z
44850485,52.0114952,5.1095104,OliverH,5504,4,11345956,2012-04-18T16:37:52Z
44850938,52.01162,5.1019,AND,12946,2,3437749,2009-12-23T21:09:00Z
44851407,52.01172,5.09123,AND,12946,2,3437749,2009-12-23T21:08:35Z
44851787,52.0118,5.0744,AND,12946,2,3437749,2009-12-23T21:08:14Z
44852279,52.01193,5.06355,AND,12946,2,3437551,2009-12-23T20:36:17Z
44852559,52.0119596,5.0958336,Ted van den Brink,1005200,3,13632443,2012-10-25T21:36:26Z
44852960,52.0121479,5.0600743,pjdebruin,25657,4,11681840,2012-05-23T15:40:17Z
44853477,52.0169167,5.0516242,Hendrikklaas,657581,6,20033268,2014-01-16T13:01:49Z
44854076,52.0123366,5.0517519,pjdebruin,25657,3,11825200,2012-06-07T13:58:44Z
44854534,52.0124192,5.0479866,Hendrikklaas,657581,4,31299929,2015-05-19T22:08:34Z
44855060,52.0125215,5.0961802,Hendrikklaas,657581,5,20065426,2014-01-18T12:40:39Z
44855590,52.0126684,5.0439284,Hendrikklaas,657581,4,31299686,2015-05-19T21:58:04Z
44855983,52.0127558,5.0950724,Hendrikklaas,657581,6,31916347,2015-06-12T09:48:02Z
44856617,52.0129834,5.1101617,dvdhoven,294028,8,43459716,2016-11-07T09:02:47Z
44857090,52.0130257,5.0961562,Hendrikklaas,657581,3,20065426,2014-01-18T12:40:39Z
44857225,52.01309,5.09751,AND,12946,2,3437749,2009-12-23T21:08:04Z
44857957,52.0132056,5.1006803,Imergis,1794001,4,45369225,2017-01-22T13:18:45Z
44858321,52.0133423,5.0474914,Hendrikklaas,657581,4,31299686,2015-05-19T21:58:04Z
44858623,52.01341,5.1204299,Hendrikklaas,657581,4,35917495,2015-12-12T22:25:49Z
44859348,52.0135612,5.0507686,Maarten Deen,9176,5,45248136,2017-01-17T17:17:42Z
44859537,52.01369,5.09761,AND,12946,2,3437749,2009-12-23T21:08:04Z
44859852,52.0137689,5.0505169,Maarten Deen,9176,4,45248136,2017-01-17T17:17:43Z
44860548,52.01392,5.09288,OSMF Redaction Account,722137,4,12267677,2012-07-17T14:47:15Z
44860951,52.0140782,5.0560166,Imergis,1794001,3,27753637,2014-12-28T13:46:27Z
44861296,52.0141368,5.0597954,pjdebruin,25657,3,11681840,2012-05-23T15:40:17Z
44861623,52.0142,5.0775,AND,12946,2,3437749,2009-12-23T21:08:14Z
44861747,52.0143337,5.056999,Hendrikklaas,657581,3,31101435,2015-05-13T11:54:07Z
44862002,52.0142863,5.0960673,Hendrikklaas,657581,4,31916505,2015-06-12T09:54:40Z
44862163,52.01439,5.05692,AND,12946,2,3437551,2009-12-23T20:36:26Z
44862714,52.0143561,5.0488369,AnkEric,242798,4,10822998,2012-02-28T21:30:51Z
44862822,52.0144881,5.0684723,Hendrikklaas,657581,3,12752425,2012-08-16T16:32:09Z
44863184,52.01462,5.09192,AND,12946,2,3437749,2009-12-23T21:06:17Z
44863489,52.0146847,5.0572448,Imergis,1794001,4,27753637,2014-12-28T13:46:28Z
44863645,52.0147723,5.0503823,AnkEric,242798,6,10822998,2012-02-28T22:06:16Z
44863938,52.0146802,5.1203597,cartinus,22347,4,22208258,2014-05-08T12:26:50Z
44864365,52.0149351,5.104349,Imergis,1794001,3,45369225,2017-01-22T13:18:45Z
44864752,52.01503,5.09075,AND,12946,2,3437749,2009-12-23T21:08:37Z
44865118,52.0151006,5.0760845,Hendrikklaas,657581,3,20139248,2014-01-22T11:11:10Z
44865276,52.01516,5.09109,AND,12946,2,3437749,2009-12-23T21:08:39Z
44865527,52.0152,5.0753,AND,12946,2,3437749,2009-12-23T21:08:15Z
44865613,52.0152564,5.0479628,AnkEric,242798,3,10822998,2012-02-28T21:30:51Z
44865882,52.0153508,5.055163,pjdebruin,25657,3,9882628,2011-11-20T11:20:30Z
44865985,52.0153887,5.0496307,AnkEric,242798,3,10822998,2012-02-28T21:30:52Z
44866271,52.0154,5.0729,AND,12946,2,3437749,2009-12-23T21:04:23Z
44866410,52.0155869,5.0603601,Hendrikklaas,657581,4,31113752,2015-05-13T20:17:57Z
44866711,52.01556,5.09316,AND,12946,2,3437749,2009-12-23T21:06:17Z
44866910,52.0155957,5.0975928,cloudbase,576814,4,10831186,2012-02-29T19:16:20Z
44867067,52.015719,5.0644479,AnkEric,242798,8,10888490,2012-03-06T10:20:58Z
44867268,52.0157,5.09316,AND,12946,2,3437749,2009-12-23T21:06:17Z
44867409,52.01576,5.06909,AND,12946,2,3437749,2009-12-23T21:03:43Z
44867696,52.0157853,5.0931569,Hendrikklaas,657581,4,31917221,2015-06-12T10:49:24Z
44867821,52.0158499,5.1000979,Imergis,1794001,5,45369225,2017-01-22T13:18:45Z
44868041,52.015933,5.0977175,Hendrikklaas,657581,3,31917221,2015-06-12T10:49:24Z
44868109,52.0159772,5.0985588,Hendrikklaas,657581,3,43230367,2016-10-27T21:10:01Z
44868444,52.0159886,5.0959366,Hendrikklaas,657581,5,31916505,2015-06-12T10:30:34Z
44868730,52.0160569,5.0646398,AnkEric,242798,8,10888490,2012-03-06T10:21:00Z
44869152,52.0161801,5.0689883,Hendrikklaas,657581,3,13252993,2012-09-25T22:36:13Z
44869601,52.016274,5.1209637,Hendrikklaas,657581,3,13665996,2012-10-28T23:39:43Z
44870216,52.016381,5.0773729,Vincy,28617,4,7279963,2011-02-13T20:11:42Z
44870794,52.0166414,5.0622357,pjdebruin,25657,3,9882628,2011-11-20T11:20:30Z
44871207,52.01656,5.07596,AND,12946,2,3437749,2009-12-23T21:08:17Z
44871636,52.0167305,5.0497462,pjdebruin,25657,4,11832468,2012-06-08T07:41:20Z
44872001,52.0166307,5.0761377,Vincy,28617,3,7279963,2011-02-13T20:11:41Z
44872355,52.0168725,5.0755959,Hendrikklaas,657581,4,13027056,2012-09-07T21:09:34Z
44872582,52.0170235,5.0507859,pjdebruin,25657,3,11832468,2012-06-08T07:41:19Z
44873328,52.0171312,5.0882692,Hendrikklaas,657581,4,31855563,2015-06-09T20:44:53Z
44873817,52.0172183,5.0641639,The Maarssen Mapper,30525,3,9260767,2011-09-10T10:15:24Z
44873890,52.017288,5.105616,cartinus,22347,3,4367977,2010-04-08T20:59:32Z
44874194,52.0173492,5.0464013,stroet43,36790,3,4584469,2010-05-02T12:34:30Z
44874532,52.0174497,5.0883593,Hendrikklaas,657581,4,31855563,2015-06-09T20:44:53Z
44874939,52.0175795,5.075377,Hendrikklaas,657581,6,13068693,2012-09-11T12:18:22Z
44875247,52.0176053,5.0940953,user_7378,7378,4,32182047,2015-06-24T12:11:23Z
44875641,52.0175798,5.1235966,Hendrikklaas,657581,4,13822399,2012-11-10T17:25:54Z
44876087,52.0179138,5.0720229,Hendrikklaas,657581,4,13027056,2012-09-07T22:42:46Z
44876515,52.0179658,5.0885576,Hendrikklaas,657581,4,31855591,2015-06-09T20:46:05Z
44876842,52.0180729,5.0760774,Hendrikklaas,657581,4,13027056,2012-09-07T21:03:43Z
44877188,52.0181367,5.0440477,stroet43,36790,3,4584469,2010-05-02T12:34:33Z
44877510,52.0182184,5.0907251,Hendrikklaas,657581,5,31343769,2015-05-21T14:46:10Z
44877951,52.0183219,5.0632147,Hendrikklaas,657581,5,31228879,2015-05-17T14:53:06Z
44878273,52.0184684,5.0482915,stroet43,36790,3,4584469,2010-05-02T12:34:30Z
44878402,52.0184754,5.0519508,cartinus,22347,5,12591110,2012-08-02T21:06:59Z
44878717,52.0185138,5.0667284,Hendrikklaas,657581,5,13252993,2012-09-25T21:54:03Z
44879042,52.0186049,5.1056322,Imergis,1794001,5,45369225,2017-01-22T13:18:45Z
44879151,52.0186988,5.0634606,Hendrikklaas,657581,4,12750560,2012-08-16T13:46:09Z
44879510,52.0187729,5.0443763,pjdebruin,25657,4,8920080,2011-08-04T14:27:21Z
44879574,52.018923,5.1262655,tekenis,3179559,4,36783009,2016-01-24T19:40:56Z
44879899,52.0188779,5.0564084,Hendrikklaas,657581,6,31141846,2015-05-14T13:40:13Z
44880228,52.0189859,5.0666483,Hendrikklaas,657581,6,12872140,2012-08-26T21:17:13Z
44880316,52.0189959,5.0455555,AnkEric,242798,5,29163716,2015-02-28T19:53:18Z
44880641,52.0191136,5.0521283,Hendrikklaas,657581,5,31229095,2015-05-17T15:01:03Z
44880712,52.01908,5.07032,AND,12946,2,3437749,2009-12-23T21:07:09Z
44880991,52.0191729,5.0954004,Hendrikklaas,657581,5,31507347,2015-05-27T16:10:10Z
44881341,52.0193623,5.0769205,pjdebruin,25657,3,12011091,2012-06-25T13:04:51Z
44881662,52.0193739,5.0948648,Hendrikklaas,657581,4,31507347,2015-05-27T16:10:10Z
44881797,52.0193943,5.0930357,AnkEric,242798,5,34331405,2015-09-29T17:48:59Z
44882138,52.01945,5.07191,AND,12946,2,3437749,2009-12-23T21:04:24Z
44882518,52.01954,5.07846,AND,12946,2,3437749,2009-12-23T21:02:56Z
44882862,52.0196596,5.0971486,Hendrikklaas,657581,4,21941188,2014-04-25T20:02:50Z
44882952,52.0196958,5.0953559,Hendrikklaas,657581,3,31507347,2015-05-27T16:10:10Z
44883327,52.01979,5.06959,AND,12946,2,3437749,2009-12-23T21:03:45Z
44883618,52.0198006,5.0597471,pjdebruin,25657,5,11724191,2012-05-28T09:01:32Z
44883950,52.0200172,5.0519058,Hendrikklaas,657581,5,31241715,2015-05-17T23:08:26Z
44884210,52.02,5.0779227,Hendrikklaas,657581,4,13001588,2012-09-05T22:51:38Z
44884354,52.020094,5.0717342,Hendrikklaas,657581,3,12742706,2012-08-15T20:54:57Z
44884611,52.020134,5.0780868,Hendrikklaas,657581,5,12941670,2012-09-01T12:00:08Z
44884985,52.0202762,5.0565983,pjdebruin,25657,4,11724191,2012-05-28T09:01:31Z
44885238,52.020263,5.0577503,pjdebruin,25657,3,11669526,2012-05-22T09:14:41Z
44885611,52.0203668,5.0769745,Hendrikklaas,657581,4,13001588,2012-09-05T22:44:36Z
44886068,52.0204026,5.1017611,cartinus,22347,3,4367977,2010-04-08T20:59:33Z
44886224,52.020561,5.0696581,MacTarmac,510827,3,9261527,2011-09-10T12:06:55Z
44886654,52.0205947,5.055588,Maarten Deen,9176,3,45222138,2017-01-16T18:18:44Z
44886913,52.0206239,5.0789902,Hendrikklaas,657581,4,14739106,2013-01-21T21:53:26Z
44887114,52.0207225,5.0437566,pjdebruin,25657,5,11735095,2012-05-29T08:09:36Z
44887445,52.020725,5.0775653,Hendrikklaas,657581,3,12999987,2012-09-05T19:17:17Z
44887561,52.0208167,5.0530592,Maarten Deen,9176,7,45222138,2017-01-16T18:18:44Z
44887887,52.0208894,5.0698748,MacTarmac,510827,3,9261527,2011-09-10T12:06:55Z
44888020,52.0209084,5.0712016,Hendrikklaas,657581,3,12742706,2012-08-15T20:54:57Z
44888332,52.02095,5.07046,AND,12946,2,3437749,2009-12-23T21:07:11Z
44888740,52.02103,5.07037,AND,12946,2,3437749,2009-12-23T21:07:11Z
44888844,52.0211547,5.0765653,Hendrikklaas,657581,4,13001588,2012-09-05T23:14:21Z
44889257,52.0212403,5.096286,Hendrikklaas,657581,4,21941188,2014-04-25T20:02:50Z
44889477,52.0212795,5.0451543,pjdebruin,25657,5,11680591,2012-05-23T13:49:14Z
44889626,52.0213063,5.0537372,pjdebruin,25657,4,11699387,2012-05-25T15:17:52Z
44890046,52.0213585,5.0731514,Hendrikklaas,657581,4,12761893,2012-08-17T14:00:46Z
44890387,52.02146,5.0757,AND,12946,2,3437749,2009-12-23T21:07:57Z
44890801,52.021555,5.073273,AND_fixbot,211771,3,3452869,2009-12-26T09:35:38Z
44891185,52.0216551,5.0764525,Hendrikklaas,657581,4,13001588,2012-09-05T23:13:15Z
44891319,52.0216953,5.0931868,Hendrikklaas,657581,4,31518062,2015-05-27T22:53:17Z
44891643,52.0217785,5.0931726,Hendrikklaas,657581,5,31518081,2015-05-27T22:55:23Z
44892047,52.0218726,5.0784551,Hendrikklaas,657581,3,12742706,2012-08-15T23:14:54Z
44892199,52.0218896,5.0736993,Hendrikklaas,657581,4,12680048,2012-08-10T14:31:58Z
44892338,52.0219231,5.0493413,Hendrikklaas,657581,4,31241577,2015-05-17T22:54:19Z
44892713,52.0219406,5.056748,pjdebruin,25657,3,11699387,2012-05-25T15:13:07Z
44892825,52.0220213,5.0904424,Hendrikklaas,657581,6,43230231,2016-10-27T21:05:14Z
44893134,52.0220571,5.0708112,Hendrikklaas,657581,3,13001588,2012-09-05T22:15:28Z
44893212,52.0221321,5.1125641,cartinus,22347,3,4241956,2010-03-26T21:05:28Z
44893594,52.02215,5.09568,AND,12946,2,3437749,2009-12-23T21:03:12Z
44893972,52.02223,5.09157,AND,12946,2,3437749,2009-12-23T21:07:36Z
44894096,52.0222709,5.0686273,pjdebruin,25657,3,9771683,2011-11-08T09:38:07Z
44894491,52.02238,5.11191,AND,12946,2,3437749,2009-12-23T21:07:45Z
44894898,52.02244,5.09752,AND,12946,2,3437749,2009-12-23T21:07:47Z
44895281,52.0223699,5.0649763,textlijn,161542,5,6490651,2010-11-29T22:50:39Z
44895399,52.0225932,5.0571977,pjdebruin,25657,4,37919919,2016-03-18T14:25:09Z
44895796,52.0226194,5.0788333,Hendrikklaas,657581,4,12891265,2012-08-28T11:45:02Z
